Review_id,Rating,Location,Category,Review_len,Sentiment_title,Sentiment_review,Score_title_reliability,Score_review_reliability,Location_Category,Location_Sentiment_title,Location_Sentiment_review,Category_Sentiment_title,Category_Sentiment_review,Sentiment_Score_title_reliability,Sentiment_Score_review_reliability,Location_Sentiment_title_reliability,Location_Sentiment_review_reliability,Category_Sentiment_title_reliability,Category_Sentiment_review_reliability
8880782260,3 star,KL,Fine Dining,1910,joy,joy,reliable,unreliable,KL_Fine Dining,KL_joy,KL_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_unreliable,KL_joy_reliable,KL_joy_unreliable,Fine Dining_joy_reliable,Fine Dining_joy_unreliable
4752119986,2 star,Melaka,Italian,149,joy,sadness,reliable,reliable,Melaka_Italian,Melaka_joy,Melaka_sadness,Italian_joy,Italian_sadness,joy_reliable,sadness_reliable,Melaka_joy_reliable,Melaka_sadness_reliable,Italian_joy_reliable,Italian_sadness_reliable
1983961553,2 star,Kuching,Seafood,484,joy,anger,reliable,reliable,Kuching_Seafood,Kuching_joy,Kuching_anger,Seafood_joy,Seafood_anger,joy_reliable,anger_reliable,Kuching_joy_reliable,Kuching_anger_reliable,Seafood_joy_reliable,Seafood_anger_reliable
4451505792,1 star,JB,Seafood,489,joy,anger,reliable,reliable,JB_Seafood,JB_joy,JB_anger,Seafood_joy,Seafood_anger,joy_reliable,anger_reliable,JB_joy_reliable,JB_anger_reliable,Seafood_joy_reliable,Seafood_anger_reliable
9423355664,3 star,Kuching,Italian,272,anger,joy,unreliable,reliable,Kuching_Italian,Kuching_anger,Kuching_joy,Italian_anger,Italian_joy,anger_unreliable,joy_reliable,Kuching_anger_unreliable,Kuching_joy_reliable,Italian_anger_unreliable,Italian_joy_reliable
2307590349,2 star,KL,Italian,608,joy,anger,unreliable,unreliable,KL_Italian,KL_joy,KL_anger,Italian_joy,Italian_anger,joy_unreliable,anger_unreliable,KL_joy_unreliable,KL_anger_unreliable,Italian_joy_unreliable,Italian_anger_unreliable
3427256026,2 star,Shah Alam,Seafood,457,joy,joy,unreliable,reliable,Shah Alam_Seafood,Shah Alam_joy,Shah Alam_joy,Seafood_joy,Seafood_joy,joy_unreliable,joy_reliable,Shah Alam_joy_unreliable,Shah Alam_joy_reliable,Seafood_joy_unreliable,Seafood_joy_reliable
1027088606,1 star,Melaka,Seafood,630,sadness,anger,reliable,unreliable,Melaka_Seafood,Melaka_sadness,Melaka_anger,Seafood_sadness,Seafood_anger,sadness_reliable,anger_unreliable,Melaka_sadness_reliable,Melaka_anger_unreliable,Seafood_sadness_reliable,Seafood_anger_unreliable
9330684133,5 star,KL,Italian,310,anger,joy,unreliable,unreliable,KL_Italian,KL_anger,KL_joy,Italian_anger,Italian_joy,anger_unreliable,joy_unreliable,KL_anger_unreliable,KL_joy_unreliable,Italian_anger_unreliable,Italian_joy_unreliable
5362820527,5 star,Ipoh,Mexican,104,joy,joy,unreliable,reliable,Ipoh_Mexican,Ipoh_joy,Ipoh_joy,Mexican_joy,Mexican_joy,joy_unreliable,joy_reliable,Ipoh_joy_unreliable,Ipoh_joy_reliable,Mexican_joy_unreliable,Mexican_joy_reliable
6866004882,4 star,KL,Seafood,157,joy,joy,reliable,reliable,KL_Seafood,KL_joy,KL_joy,Seafood_joy,Seafood_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Seafood_joy_reliable,Seafood_joy_reliable
8959543320,5 star,Shah Alam,Mexican,209,joy,joy,reliable,reliable,Shah Alam_Mexican,Shah Alam_joy,Shah Alam_joy,Mexican_joy,Mexican_joy,joy_reliable,joy_reliable,Shah Alam_joy_reliable,Shah Alam_joy_reliable,Mexican_joy_reliable,Mexican_joy_reliable
2148730045,5 star,KL,Fine Dining,467,anger,joy,reliable,reliable,KL_Fine Dining,KL_anger,KL_joy,Fine Dining_anger,Fine Dining_joy,anger_reliable,joy_reliable,KL_anger_reliable,KL_joy_reliable,Fine Dining_anger_reliable,Fine Dining_joy_reliable
1646656304,3 star,Langkawi,Fine Dining,119,joy,joy,reliable,reliable,Langkawi_Fine Dining,Langkawi_joy,Langkawi_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_reliable,Langkawi_joy_reliable,Langkawi_joy_reliable,Fine Dining_joy_reliable,Fine Dining_joy_reliable
2520419795,5 star,KL,Fine Dining,374,joy,joy,reliable,reliable,KL_Fine Dining,KL_joy,KL_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Fine Dining_joy_reliable,Fine Dining_joy_reliable
9084803020,3 star,Ipoh,Mexican,95,joy,joy,unreliable,reliable,Ipoh_Mexican,Ipoh_joy,Ipoh_joy,Mexican_joy,Mexican_joy,joy_unreliable,joy_reliable,Ipoh_joy_unreliable,Ipoh_joy_reliable,Mexican_joy_unreliable,Mexican_joy_reliable
9600778018,4 star,KL,Mexican,346,joy,joy,reliable,reliable,KL_Mexican,KL_joy,KL_joy,Mexican_joy,Mexican_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Mexican_joy_reliable,Mexican_joy_reliable
1531998093,1 star,KL,Italian,645,sadness,sadness,unreliable,reliable,KL_Italian,KL_sadness,KL_sadness,Italian_sadness,Italian_sadness,sadness_unreliable,sadness_reliable,KL_sadness_unreliable,KL_sadness_reliable,Italian_sadness_unreliable,Italian_sadness_reliable
8439551507,2 star,KL,Mediterranean,582,anger,anger,unreliable,unreliable,KL_Mediterranean,KL_anger,KL_anger,Mediterranean_anger,Mediterranean_anger,anger_unreliable,anger_unreliable,KL_anger_unreliable,KL_anger_unreliable,Mediterranean_anger_unreliable,Mediterranean_anger_unreliable
7202929321,2 star,KL,Fine Dining,1038,anger,sadness,reliable,unreliable,KL_Fine Dining,KL_anger,KL_sadness,Fine Dining_anger,Fine Dining_sadness,anger_reliable,sadness_unreliable,KL_anger_reliable,KL_sadness_unreliable,Fine Dining_anger_reliable,Fine Dining_sadness_unreliable
8613054363,3 star,KL,Mexican,897,joy,sadness,unreliable,unreliable,KL_Mexican,KL_joy,KL_sadness,Mexican_joy,Mexican_sadness,joy_unreliable,sadness_unreliable,KL_joy_unreliable,KL_sadness_unreliable,Mexican_joy_unreliable,Mexican_sadness_unreliable
6351482311,5 star,KL,Italian,1621,joy,joy,reliable,reliable,KL_Italian,KL_joy,KL_joy,Italian_joy,Italian_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Italian_joy_reliable,Italian_joy_reliable
1782172095,2 star,KL,Mediterranean,140,fear,sadness,unreliable,unreliable,KL_Mediterranean,KL_fear,KL_sadness,Mediterranean_fear,Mediterranean_sadness,fear_unreliable,sadness_unreliable,KL_fear_unreliable,KL_sadness_unreliable,Mediterranean_fear_unreliable,Mediterranean_sadness_unreliable
7361640049,2 star,Melaka,Mediterranean,733,anger,joy,unreliable,reliable,Melaka_Mediterranean,Melaka_anger,Melaka_joy,Mediterranean_anger,Mediterranean_joy,anger_unreliable,joy_reliable,Melaka_anger_unreliable,Melaka_joy_reliable,Mediterranean_anger_unreliable,Mediterranean_joy_reliable
1159189023,4 star,KL,Fine Dining,274,joy,joy,unreliable,unreliable,KL_Fine Dining,KL_joy,KL_joy,Fine Dining_joy,Fine Dining_joy,joy_unreliable,joy_unreliable,KL_joy_unreliable,KL_joy_unreliable,Fine Dining_joy_unreliable,Fine Dining_joy_unreliable
1389085507,2 star,KL,Fine Dining,176,joy,joy,reliable,unreliable,KL_Fine Dining,KL_joy,KL_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_unreliable,KL_joy_reliable,KL_joy_unreliable,Fine Dining_joy_reliable,Fine Dining_joy_unreliable
8695786709,4 star,KL,Seafood,1435,joy,anger,reliable,reliable,KL_Seafood,KL_joy,KL_anger,Seafood_joy,Seafood_anger,joy_reliable,anger_reliable,KL_joy_reliable,KL_anger_reliable,Seafood_joy_reliable,Seafood_anger_reliable
7839666469,1 star,Melaka,Seafood,477,sadness,sadness,reliable,reliable,Melaka_Seafood,Melaka_sadness,Melaka_sadness,Seafood_sadness,Seafood_sadness,sadness_reliable,sadness_reliable,Melaka_sadness_reliable,Melaka_sadness_reliable,Seafood_sadness_reliable,Seafood_sadness_reliable
8342282345,2 star,Shah Alam,Mexican,313,fear,anger,unreliable,reliable,Shah Alam_Mexican,Shah Alam_fear,Shah Alam_anger,Mexican_fear,Mexican_anger,fear_unreliable,anger_reliable,Shah Alam_fear_unreliable,Shah Alam_anger_reliable,Mexican_fear_unreliable,Mexican_anger_reliable
6023353843,3 star,Melaka,Seafood,137,anger,sadness,unreliable,unreliable,Melaka_Seafood,Melaka_anger,Melaka_sadness,Seafood_anger,Seafood_sadness,anger_unreliable,sadness_unreliable,Melaka_anger_unreliable,Melaka_sadness_unreliable,Seafood_anger_unreliable,Seafood_sadness_unreliable
3483526201,1 star,KL,Fine Dining,183,anger,anger,unreliable,reliable,KL_Fine Dining,KL_anger,KL_anger,Fine Dining_anger,Fine Dining_anger,anger_unreliable,anger_reliable,KL_anger_unreliable,KL_anger_reliable,Fine Dining_anger_unreliable,Fine Dining_anger_reliable
6629906339,1 star,KL,Seafood,363,sadness,joy,reliable,unreliable,KL_Seafood,KL_sadness,KL_joy,Seafood_sadness,Seafood_joy,sadness_reliable,joy_unreliable,KL_sadness_reliable,KL_joy_unreliable,Seafood_sadness_reliable,Seafood_joy_unreliable
7784344874,2 star,Ipoh,Fine Dining,337,joy,joy,reliable,unreliable,Ipoh_Fine Dining,Ipoh_joy,Ipoh_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_unreliable,Ipoh_joy_reliable,Ipoh_joy_unreliable,Fine Dining_joy_reliable,Fine Dining_joy_unreliable
4049031413,4 star,KL,Mediterranean,180,joy,joy,unreliable,reliable,KL_Mediterranean,KL_joy,KL_joy,Mediterranean_joy,Mediterranean_joy,joy_unreliable,joy_reliable,KL_joy_unreliable,KL_joy_reliable,Mediterranean_joy_unreliable,Mediterranean_joy_reliable
1866482142,5 star,Penang,Mediterranean,193,joy,joy,reliable,reliable,Penang_Mediterranean,Penang_joy,Penang_joy,Mediterranean_joy,Mediterranean_joy,joy_reliable,joy_reliable,Penang_joy_reliable,Penang_joy_reliable,Mediterranean_joy_reliable,Mediterranean_joy_reliable
7340300380,3 star,KL,Seafood,244,sadness,surprise,unreliable,reliable,KL_Seafood,KL_sadness,KL_surprise,Seafood_sadness,Seafood_surprise,sadness_unreliable,surprise_reliable,KL_sadness_unreliable,KL_surprise_reliable,Seafood_sadness_unreliable,Seafood_surprise_reliable
5964381593,2 star,Melaka,Mexican,278,joy,joy,reliable,unreliable,Melaka_Mexican,Melaka_joy,Melaka_joy,Mexican_joy,Mexican_joy,joy_reliable,joy_unreliable,Melaka_joy_reliable,Melaka_joy_unreliable,Mexican_joy_reliable,Mexican_joy_unreliable
8207515148,4 star,Melaka,Seafood,1651,love,joy,reliable,reliable,Melaka_Seafood,Melaka_love,Melaka_joy,Seafood_love,Seafood_joy,love_reliable,joy_reliable,Melaka_love_reliable,Melaka_joy_reliable,Seafood_love_reliable,Seafood_joy_reliable
4627211157,2 star,KL,Mexican,220,sadness,love,reliable,unreliable,KL_Mexican,KL_sadness,KL_love,Mexican_sadness,Mexican_love,sadness_reliable,love_unreliable,KL_sadness_reliable,KL_love_unreliable,Mexican_sadness_reliable,Mexican_love_unreliable
3328758012,1 star,KL,Seafood,262,fear,anger,unreliable,reliable,KL_Seafood,KL_fear,KL_anger,Seafood_fear,Seafood_anger,fear_unreliable,anger_reliable,KL_fear_unreliable,KL_anger_reliable,Seafood_fear_unreliable,Seafood_anger_reliable
6814344063,5 star,KL,Mexican,113,joy,joy,reliable,reliable,KL_Mexican,KL_joy,KL_joy,Mexican_joy,Mexican_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Mexican_joy_reliable,Mexican_joy_reliable
9673349508,2 star,Penang,Italian,685,anger,anger,reliable,unreliable,Penang_Italian,Penang_anger,Penang_anger,Italian_anger,Italian_anger,anger_reliable,anger_unreliable,Penang_anger_reliable,Penang_anger_unreliable,Italian_anger_reliable,Italian_anger_unreliable
4894429753,5 star,KL,Fine Dining,310,joy,joy,reliable,reliable,KL_Fine Dining,KL_joy,KL_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Fine Dining_joy_reliable,Fine Dining_joy_reliable
8162448672,4 star,KL,Italian,189,joy,joy,reliable,reliable,KL_Italian,KL_joy,KL_joy,Italian_joy,Italian_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Italian_joy_reliable,Italian_joy_reliable
5493394436,4 star,Langkawi,Mediterranean,245,love,joy,reliable,reliable,Langkawi_Mediterranean,Langkawi_love,Langkawi_joy,Mediterranean_love,Mediterranean_joy,love_reliable,joy_reliable,Langkawi_love_reliable,Langkawi_joy_reliable,Mediterranean_love_reliable,Mediterranean_joy_reliable
4829355264,1 star,Penang,Italian,238,sadness,sadness,reliable,reliable,Penang_Italian,Penang_sadness,Penang_sadness,Italian_sadness,Italian_sadness,sadness_reliable,sadness_reliable,Penang_sadness_reliable,Penang_sadness_reliable,Italian_sadness_reliable,Italian_sadness_reliable
5309192881,1 star,KL,Seafood,691,joy,anger,reliable,reliable,KL_Seafood,KL_joy,KL_anger,Seafood_joy,Seafood_anger,joy_reliable,anger_reliable,KL_joy_reliable,KL_anger_reliable,Seafood_joy_reliable,Seafood_anger_reliable
6723441789,1 star,JB,Seafood,600,joy,sadness,reliable,reliable,JB_Seafood,JB_joy,JB_sadness,Seafood_joy,Seafood_sadness,joy_reliable,sadness_reliable,JB_joy_reliable,JB_sadness_reliable,Seafood_joy_reliable,Seafood_sadness_reliable
1180636473,4 star,KL,Fine Dining,305,joy,joy,reliable,reliable,KL_Fine Dining,KL_joy,KL_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Fine Dining_joy_reliable,Fine Dining_joy_reliable
3670749422,1 star,KL,Fine Dining,287,anger,joy,unreliable,reliable,KL_Fine Dining,KL_anger,KL_joy,Fine Dining_anger,Fine Dining_joy,anger_unreliable,joy_reliable,KL_anger_unreliable,KL_joy_reliable,Fine Dining_anger_unreliable,Fine Dining_joy_reliable
6549851545,3 star,Ipoh,Italian,138,joy,joy,unreliable,reliable,Ipoh_Italian,Ipoh_joy,Ipoh_joy,Italian_joy,Italian_joy,joy_unreliable,joy_reliable,Ipoh_joy_unreliable,Ipoh_joy_reliable,Italian_joy_unreliable,Italian_joy_reliable
4156774347,4 star,Melaka,Fine Dining,144,anger,joy,unreliable,reliable,Melaka_Fine Dining,Melaka_anger,Melaka_joy,Fine Dining_anger,Fine Dining_joy,anger_unreliable,joy_reliable,Melaka_anger_unreliable,Melaka_joy_reliable,Fine Dining_anger_unreliable,Fine Dining_joy_reliable
2901791495,1 star,Ipoh,Seafood,187,fear,anger,unreliable,reliable,Ipoh_Seafood,Ipoh_fear,Ipoh_anger,Seafood_fear,Seafood_anger,fear_unreliable,anger_reliable,Ipoh_fear_unreliable,Ipoh_anger_reliable,Seafood_fear_unreliable,Seafood_anger_reliable
8706918552,4 star,KL,Italian,111,joy,fear,reliable,unreliable,KL_Italian,KL_joy,KL_fear,Italian_joy,Italian_fear,joy_reliable,fear_unreliable,KL_joy_reliable,KL_fear_unreliable,Italian_joy_reliable,Italian_fear_unreliable
1229723997,5 star,Kuching,Seafood,1771,joy,joy,reliable,reliable,Kuching_Seafood,Kuching_joy,Kuching_joy,Seafood_joy,Seafood_joy,joy_reliable,joy_reliable,Kuching_joy_reliable,Kuching_joy_reliable,Seafood_joy_reliable,Seafood_joy_reliable
9680166960,5 star,JB,Fine Dining,272,joy,joy,reliable,reliable,JB_Fine Dining,JB_joy,JB_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_reliable,JB_joy_reliable,JB_joy_reliable,Fine Dining_joy_reliable,Fine Dining_joy_reliable
5135901365,3 star,KL,Italian,175,joy,joy,reliable,reliable,KL_Italian,KL_joy,KL_joy,Italian_joy,Italian_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Italian_joy_reliable,Italian_joy_reliable
2384861862,1 star,KL,Fine Dining,293,anger,anger,reliable,reliable,KL_Fine Dining,KL_anger,KL_anger,Fine Dining_anger,Fine Dining_anger,anger_reliable,anger_reliable,KL_anger_reliable,KL_anger_reliable,Fine Dining_anger_reliable,Fine Dining_anger_reliable
4364821320,1 star,KL,Mexican,484,anger,love,reliable,reliable,KL_Mexican,KL_anger,KL_love,Mexican_anger,Mexican_love,anger_reliable,love_reliable,KL_anger_reliable,KL_love_reliable,Mexican_anger_reliable,Mexican_love_reliable
9460599992,2 star,KL,Seafood,1145,anger,joy,unreliable,reliable,KL_Seafood,KL_anger,KL_joy,Seafood_anger,Seafood_joy,anger_unreliable,joy_reliable,KL_anger_unreliable,KL_joy_reliable,Seafood_anger_unreliable,Seafood_joy_reliable
4212484103,4 star,KL,Mediterranean,541,joy,joy,reliable,reliable,KL_Mediterranean,KL_joy,KL_joy,Mediterranean_joy,Mediterranean_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Mediterranean_joy_reliable,Mediterranean_joy_reliable
8932469001,1 star,Shah Alam,Seafood,624,sadness,anger,unreliable,reliable,Shah Alam_Seafood,Shah Alam_sadness,Shah Alam_anger,Seafood_sadness,Seafood_anger,sadness_unreliable,anger_reliable,Shah Alam_sadness_unreliable,Shah Alam_anger_reliable,Seafood_sadness_unreliable,Seafood_anger_reliable
4137210963,4 star,JB,Seafood,651,anger,joy,unreliable,reliable,JB_Seafood,JB_anger,JB_joy,Seafood_anger,Seafood_joy,anger_unreliable,joy_reliable,JB_anger_unreliable,JB_joy_reliable,Seafood_anger_unreliable,Seafood_joy_reliable
8502538694,2 star,Langkawi,Mediterranean,151,anger,joy,unreliable,reliable,Langkawi_Mediterranean,Langkawi_anger,Langkawi_joy,Mediterranean_anger,Mediterranean_joy,anger_unreliable,joy_reliable,Langkawi_anger_unreliable,Langkawi_joy_reliable,Mediterranean_anger_unreliable,Mediterranean_joy_reliable
4186514283,2 star,KL,Italian,969,joy,surprise,unreliable,reliable,KL_Italian,KL_joy,KL_surprise,Italian_joy,Italian_surprise,joy_unreliable,surprise_reliable,KL_joy_unreliable,KL_surprise_reliable,Italian_joy_unreliable,Italian_surprise_reliable
7570092827,4 star,Shah Alam,Seafood,398,joy,joy,reliable,reliable,Shah Alam_Seafood,Shah Alam_joy,Shah Alam_joy,Seafood_joy,Seafood_joy,joy_reliable,joy_reliable,Shah Alam_joy_reliable,Shah Alam_joy_reliable,Seafood_joy_reliable,Seafood_joy_reliable
5374144236,5 star,Ipoh,Fine Dining,257,joy,joy,reliable,reliable,Ipoh_Fine Dining,Ipoh_joy,Ipoh_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_reliable,Ipoh_joy_reliable,Ipoh_joy_reliable,Fine Dining_joy_reliable,Fine Dining_joy_reliable
3092340119,4 star,KL,Seafood,118,joy,joy,unreliable,reliable,KL_Seafood,KL_joy,KL_joy,Seafood_joy,Seafood_joy,joy_unreliable,joy_reliable,KL_joy_unreliable,KL_joy_reliable,Seafood_joy_unreliable,Seafood_joy_reliable
2835642917,1 star,Shah Alam,Italian,540,surprise,joy,unreliable,unreliable,Shah Alam_Italian,Shah Alam_surprise,Shah Alam_joy,Italian_surprise,Italian_joy,surprise_unreliable,joy_unreliable,Shah Alam_surprise_unreliable,Shah Alam_joy_unreliable,Italian_surprise_unreliable,Italian_joy_unreliable
8090948567,4 star,Melaka,Mexican,178,joy,joy,reliable,unreliable,Melaka_Mexican,Melaka_joy,Melaka_joy,Mexican_joy,Mexican_joy,joy_reliable,joy_unreliable,Melaka_joy_reliable,Melaka_joy_unreliable,Mexican_joy_reliable,Mexican_joy_unreliable
5243697767,2 star,Melaka,Italian,222,sadness,anger,unreliable,unreliable,Melaka_Italian,Melaka_sadness,Melaka_anger,Italian_sadness,Italian_anger,sadness_unreliable,anger_unreliable,Melaka_sadness_unreliable,Melaka_anger_unreliable,Italian_sadness_unreliable,Italian_anger_unreliable
5295972553,2 star,JB,Mediterranean,268,joy,anger,reliable,unreliable,JB_Mediterranean,JB_joy,JB_anger,Mediterranean_joy,Mediterranean_anger,joy_reliable,anger_unreliable,JB_joy_reliable,JB_anger_unreliable,Mediterranean_joy_reliable,Mediterranean_anger_unreliable
7669855608,3 star,KL,Mediterranean,270,joy,joy,reliable,reliable,KL_Mediterranean,KL_joy,KL_joy,Mediterranean_joy,Mediterranean_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Mediterranean_joy_reliable,Mediterranean_joy_reliable
7131307734,3 star,KL,Mediterranean,123,joy,joy,reliable,reliable,KL_Mediterranean,KL_joy,KL_joy,Mediterranean_joy,Mediterranean_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Mediterranean_joy_reliable,Mediterranean_joy_reliable
2354854252,5 star,KL,Mexican,131,anger,joy,unreliable,reliable,KL_Mexican,KL_anger,KL_joy,Mexican_anger,Mexican_joy,anger_unreliable,joy_reliable,KL_anger_unreliable,KL_joy_reliable,Mexican_anger_unreliable,Mexican_joy_reliable
2308211802,4 star,KL,Seafood,399,anger,love,unreliable,unreliable,KL_Seafood,KL_anger,KL_love,Seafood_anger,Seafood_love,anger_unreliable,love_unreliable,KL_anger_unreliable,KL_love_unreliable,Seafood_anger_unreliable,Seafood_love_unreliable
8095366632,4 star,KL,Mediterranean,232,joy,joy,reliable,reliable,KL_Mediterranean,KL_joy,KL_joy,Mediterranean_joy,Mediterranean_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Mediterranean_joy_reliable,Mediterranean_joy_reliable
1921817172,5 star,KL,Fine Dining,146,anger,anger,unreliable,reliable,KL_Fine Dining,KL_anger,KL_anger,Fine Dining_anger,Fine Dining_anger,anger_unreliable,anger_reliable,KL_anger_unreliable,KL_anger_reliable,Fine Dining_anger_unreliable,Fine Dining_anger_reliable
6846124537,1 star,Melaka,Italian,154,anger,anger,unreliable,unreliable,Melaka_Italian,Melaka_anger,Melaka_anger,Italian_anger,Italian_anger,anger_unreliable,anger_unreliable,Melaka_anger_unreliable,Melaka_anger_unreliable,Italian_anger_unreliable,Italian_anger_unreliable
2698099470,4 star,KL,Fine Dining,249,joy,joy,reliable,reliable,KL_Fine Dining,KL_joy,KL_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Fine Dining_joy_reliable,Fine Dining_joy_reliable
9706584176,2 star,Melaka,Fine Dining,458,fear,joy,unreliable,reliable,Melaka_Fine Dining,Melaka_fear,Melaka_joy,Fine Dining_fear,Fine Dining_joy,fear_unreliable,joy_reliable,Melaka_fear_unreliable,Melaka_joy_reliable,Fine Dining_fear_unreliable,Fine Dining_joy_reliable
5011281689,4 star,Penang,Seafood,549,anger,joy,unreliable,reliable,Penang_Seafood,Penang_anger,Penang_joy,Seafood_anger,Seafood_joy,anger_unreliable,joy_reliable,Penang_anger_unreliable,Penang_joy_reliable,Seafood_anger_unreliable,Seafood_joy_reliable
4100186150,5 star,Penang,Mediterranean,139,joy,joy,reliable,reliable,Penang_Mediterranean,Penang_joy,Penang_joy,Mediterranean_joy,Mediterranean_joy,joy_reliable,joy_reliable,Penang_joy_reliable,Penang_joy_reliable,Mediterranean_joy_reliable,Mediterranean_joy_reliable
9667964268,2 star,KL,Italian,928,joy,love,reliable,unreliable,KL_Italian,KL_joy,KL_love,Italian_joy,Italian_love,joy_reliable,love_unreliable,KL_joy_reliable,KL_love_unreliable,Italian_joy_reliable,Italian_love_unreliable
9398441668,5 star,KL,Italian,114,joy,joy,reliable,reliable,KL_Italian,KL_joy,KL_joy,Italian_joy,Italian_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Italian_joy_reliable,Italian_joy_reliable
7705919149,5 star,Langkawi,Fine Dining,327,joy,joy,reliable,unreliable,Langkawi_Fine Dining,Langkawi_joy,Langkawi_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_unreliable,Langkawi_joy_reliable,Langkawi_joy_unreliable,Fine Dining_joy_reliable,Fine Dining_joy_unreliable
9903818966,1 star,KL,Seafood,771,sadness,sadness,unreliable,reliable,KL_Seafood,KL_sadness,KL_sadness,Seafood_sadness,Seafood_sadness,sadness_unreliable,sadness_reliable,KL_sadness_unreliable,KL_sadness_reliable,Seafood_sadness_unreliable,Seafood_sadness_reliable
9869364670,5 star,KL,Seafood,133,joy,joy,unreliable,unreliable,KL_Seafood,KL_joy,KL_joy,Seafood_joy,Seafood_joy,joy_unreliable,joy_unreliable,KL_joy_unreliable,KL_joy_unreliable,Seafood_joy_unreliable,Seafood_joy_unreliable
2895188499,1 star,KL,Mediterranean,529,joy,joy,unreliable,reliable,KL_Mediterranean,KL_joy,KL_joy,Mediterranean_joy,Mediterranean_joy,joy_unreliable,joy_reliable,KL_joy_unreliable,KL_joy_reliable,Mediterranean_joy_unreliable,Mediterranean_joy_reliable
7688053805,2 star,KL,Mediterranean,1120,anger,joy,unreliable,unreliable,KL_Mediterranean,KL_anger,KL_joy,Mediterranean_anger,Mediterranean_joy,anger_unreliable,joy_unreliable,KL_anger_unreliable,KL_joy_unreliable,Mediterranean_anger_unreliable,Mediterranean_joy_unreliable
7118071038,2 star,KL,Fine Dining,436,joy,anger,reliable,reliable,KL_Fine Dining,KL_joy,KL_anger,Fine Dining_joy,Fine Dining_anger,joy_reliable,anger_reliable,KL_joy_reliable,KL_anger_reliable,Fine Dining_joy_reliable,Fine Dining_anger_reliable
4888939388,2 star,KL,Mediterranean,1877,anger,joy,unreliable,reliable,KL_Mediterranean,KL_anger,KL_joy,Mediterranean_anger,Mediterranean_joy,anger_unreliable,joy_reliable,KL_anger_unreliable,KL_joy_reliable,Mediterranean_anger_unreliable,Mediterranean_joy_reliable
5290319950,4 star,KL,Fine Dining,125,joy,joy,reliable,reliable,KL_Fine Dining,KL_joy,KL_joy,Fine Dining_joy,Fine Dining_joy,joy_reliable,joy_reliable,KL_joy_reliable,KL_joy_reliable,Fine Dining_joy_reliable,Fine Dining_joy_reliable
6369960361,3 star,Melaka,Seafood,984,joy,love,reliable,unreliable,Melaka_Seafood,Melaka_joy,Melaka_love,Seafood_joy,Seafood_love,joy_reliable,love_unreliable,Melaka_joy_reliable,Melaka_love_unreliable,Seafood_joy_reliable,Seafood_love_unreliable
1825415954,1 star,KL,Mediterranean,238,joy,joy,unreliable,reliable,KL_Mediterranean,KL_joy,KL_joy,Mediterranean_joy,Mediterranean_joy,joy_unreliable,joy_reliable,KL_joy_unreliable,KL_joy_reliable,Mediterranean_joy_unreliable,Mediterranean_joy_reliable
8239469767,3 star,KL,Italian,101,anger,joy,unreliable,reliable,KL_Italian,KL_anger,KL_joy,Italian_anger,Italian_joy,anger_unreliable,joy_reliable,KL_anger_unreliable,KL_joy_reliable,Italian_anger_unreliable,Italian_joy_reliable
3034142188,3 star,Penang,Italian,195,joy,joy,reliable,reliable,Penang_Italian,Penang_joy,Penang_joy,Italian_joy,Italian_joy,joy_reliable,joy_reliable,Penang_joy_reliable,Penang_joy_reliable,Italian_joy_reliable,Italian_joy_reliable
6460853689,1 star,KL,Fine Dining,803,anger,joy,unreliable,reliable,KL_Fine Dining,KL_anger,KL_joy,Fine Dining_anger,Fine Dining_joy,anger_unreliable,joy_reliable,KL_anger_unreliable,KL_joy_reliable,Fine Dining_anger_unreliable,Fine Dining_joy_reliable
